data_ocorrencia;nome_cidade;latitude_ocorrencia;longitude_ocorrencia;qtd_morto_civil_ocorrencia;qtd_morto_agen_segur_ocorrencia
05/06/2019;Rio de Janeiro;-22.8376379;-43.3451359;0;0
05/06/2019;São Gonçalo;-22.8272883;-43.0637646;0;0
05/06/2019;Rio de Janeiro;-22.8255312;-43.34446;0;0
05/06/2019;Rio de Janeiro;-22.8257676;-43.3389194;0;0
05/06/2019;Nova Iguaçu;-22.8223213;-43.5964258;0;0
06/06/2019;São João de Meriti;-22.7742268;-43.3509514;0;0
06/06/2019;Belford Roxo;-22.7564957;-43.351358;0;0
06/06/2019;Rio de Janeiro;-22.9196515;-43.6843877;0;0
06/06/2019;Rio de Janeiro;-22.9128703;-43.2845545;0;0
06/06/2019;Rio de Janeiro;-22.9465479;-43.3697197;0;0
06/06/2019;Duque de Caxias;-22.775521;-43.3224919;0;0
06/06/2019;Belford Roxo;-22.7530399;-43.3649116;0;0
06/06/2019;Duque de Caxias;-22.6461388;-43.2519662;0;0
28/06/2019;Rio de Janeiro;-22.8109713;-43.1874947;0;0
06/06/2019;Rio de Janeiro;-22.9884717;-43.247895;0;0
06/06/2019;Rio de Janeiro;-22.9344866;-43.3291604;0;0
06/06/2019;Rio de Janeiro;-22.8461146;-43.2766175;0;0
06/06/2019;Niterói;-22.900222;-43.080438;0;0
06/06/2019;Rio de Janeiro;-22.9385902;-43.2525441;0;0
06/06/2019;Rio de Janeiro;-22.91389;-43.28478;0;0
06/06/2019;Rio de Janeiro;-22.9291778;-43.2272289;0;0
06/06/2019;Rio de Janeiro;-22.9816912;-43.1962577;0;0
06/06/2019;Rio de Janeiro;-22.8229624;-43.2834358;0;0
06/06/2019;Niterói;-22.869008;-43.091639;0;0
06/06/2019;Rio de Janeiro;-22.9301574;-43.2084707;0;0
06/06/2019;Rio de Janeiro;-22.8899874;-43.2736259;0;0
06/06/2019;Rio de Janeiro;-22.8488289;-43.2822927;0;0
07/06/2019;Rio de Janeiro;-22.8960142;-43.3213563;0;0
07/06/2019;Rio de Janeiro;-22.8593331;-43.2754759;0;0
07/06/2019;Rio de Janeiro;-22.8604006;-43.4884116;0;0
07/06/2019;Rio de Janeiro;-22.8604006;-43.4884116;0;0
07/06/2019;Rio de Janeiro;-22.8617882;-43.2779835;0;0
06/06/2019;Nova Iguaçu;-22.8155315;-43.6236965;1;0
07/06/2019;Rio de Janeiro;-22.8675722;-43.3252865;0;0
07/06/2019;Rio de Janeiro;-22.8259057;-43.3872447;0;0
07/06/2019;Rio de Janeiro;-22.8588459;-43.4892169;0;0
07/06/2019;Rio de Janeiro;-22.8675722;-43.3252865;0;0
07/06/2019;Rio de Janeiro;-22.8627778;-43.3152778;0;0
07/06/2019;Rio de Janeiro;-22.8472161;-43.2754407;0;0
07/06/2019;Rio de Janeiro;-22.945256;-43.3638495;0;0
07/06/2019;Rio de Janeiro;-22.8604006;-43.4884116;0;0
07/06/2019;Rio de Janeiro;-22.951838;-43.3546;0;0
07/06/2019;Rio de Janeiro;-22.8603436;-43.4915606;0;0
07/06/2019;Rio de Janeiro;-22.9897576;-43.252715;0;0
07/06/2019;Rio de Janeiro;-22.8603985;-43.2821082;0;0
07/06/2019;Rio de Janeiro;-22.8593331;-43.2754759;0;0
07/06/2019;Rio de Janeiro;-22.8795382;-43.489301;0;0
07/06/2019;Rio de Janeiro;-22.9521938;-43.3544657;0;0
07/06/2019;Belford Roxo;-22.733496;-43.367628;0;0
07/06/2019;Rio de Janeiro;-22.883501;-43.270756;0;0
07/06/2019;Rio de Janeiro;-22.8604006;-43.4884116;0;0
07/06/2019;São Gonçalo;-22.821459;-43.028324;0;0
07/06/2019;São Gonçalo;-22.8272883;-43.0637646;0;0
07/06/2019;Rio de Janeiro;-22.8492749;-43.3501379;0;0
07/06/2019;Rio de Janeiro;-22.8472161;-43.2754407;0;0
07/06/2019;Rio de Janeiro;-22.9465479;-43.3697197;0;0
08/06/2019;São Gonçalo;-22.8181865;-42.9962105;0;0
08/06/2019;Rio de Janeiro;-22.8580387;-43.2705382;0;0
08/06/2019;Duque de Caxias;-22.7477004;-43.3140669;0;0
08/06/2019;Rio de Janeiro;-22.8550195;-43.4971339;0;0
08/06/2019;Niterói;-22.8989571;-43.1193031;0;0
08/06/2019;Rio de Janeiro;-22.953199;-43.3588189;0;0
08/06/2019;Rio de Janeiro;-22.8845013;-43.5502555;0;0
08/06/2019;Rio de Janeiro;-22.8245503;-43.3387101;0;0
08/06/2019;Rio de Janeiro;-22.9100646;-43.2543042;0;0
08/06/2019;Rio de Janeiro;-22.8578104;-43.2431225;0;0
08/06/2019;Duque de Caxias;-22.7977339;-43.308884;0;0
08/06/2019;Niterói;-22.9054688;-43.1017989;0;0
08/06/2019;Belford Roxo;-22.756079;-43.351693;0;0
08/06/2019;Rio de Janeiro;-22.9135675;-43.2556792;0;0
08/06/2019;Belford Roxo;-22.750352;-43.373538;0;0
08/06/2019;Rio de Janeiro;-22.8604006;-43.4884116;0;0
08/06/2019;Rio de Janeiro;-22.8604006;-43.4884116;0;0
08/06/2019;Rio de Janeiro;-22.8604006;-43.4884116;0;0
09/06/2019;Rio de Janeiro;-22.8160216;-43.30331;0;0
09/06/2019;Rio de Janeiro;-22.8969198;-43.3516802;0;0
09/06/2019;Rio de Janeiro;-22.8331178;-43.3022257;0;0
09/06/2019;Rio de Janeiro;-22.8593331;-43.2754759;0;0
09/06/2019;Belford Roxo;-22.7065958;-43.3355012;0;0
09/06/2019;Rio de Janeiro;-22.9008826;-43.1778419;3;0
09/06/2019;Rio de Janeiro;-22.8627778;-43.3152778;0;0
09/06/2019;Duque de Caxias;-22.79693;-43.289741;0;0
09/06/2019;Rio de Janeiro;-22.8597169;-43.2717521;0;0
09/06/2019;Rio de Janeiro;-22.913164;-43.2848103;0;0
08/06/2019;Niterói;-22.905683;-43.127811;3;0
09/06/2019;Niterói;-22.8893737;-43.0959976;1;0
09/06/2019;Niterói;-22.8858794;-43.1086433;0;0
09/06/2019;Niterói;-22.904282;-43.126252;0;0
09/06/2019;Rio de Janeiro;-22.8618686;-43.4910549;0;0
09/06/2019;Rio de Janeiro;-22.8404749;-43.2771263;0;0
09/06/2019;Rio de Janeiro;-22.863617;-43.2791188;0;0
09/06/2019;Rio de Janeiro;-22.8651855;-43.3663751;0;0
10/06/2019;Rio de Janeiro;-22.8505933;-43.2428936;0;0
10/06/2019;Rio de Janeiro;-22.9441667;-43.2408333;0;0
10/06/2019;Rio de Janeiro;-22.8622983;-43.4914814;0;0
10/06/2019;Duque de Caxias;-22.7469779;-43.3199779;0;0
10/06/2019;Rio de Janeiro;-22.8604006;-43.4884116;0;0
10/06/2019;Rio de Janeiro;-22.8131401;-43.382459;0;1
10/06/2019;Rio de Janeiro;-22.8622983;-43.4914814;0;0
10/06/2019;Rio de Janeiro;-22.8613778;-43.495223;0;0
10/06/2019;Rio de Janeiro;-22.8456304;-43.2976538;0;0
10/06/2019;Rio de Janeiro;-23.024845;-43.4754151;1;0
10/06/2019;Belford Roxo;-22.750837;-43.37468;0;0
10/06/2019;Rio de Janeiro;-22.8552714;-43.242187799999996;0;0
10/06/2019;Rio de Janeiro;-22.9265873;-43.2269271;0;0
10/06/2019;Rio de Janeiro;-22.8552714;-43.242187799999996;0;0
09/06/2019;São João de Meriti;-22.8004033;-43.348179;1;0
10/06/2019;Rio de Janeiro;-22.8472362;-43.2500419;0;0
10/06/2019;Rio de Janeiro;-22.8920063;-43.4274927;0;0
10/06/2019;Japeri;-22.630522;-43.660713;0;0
10/06/2019;Rio de Janeiro;-22.8552714;-43.242187799999996;0;0
10/06/2019;Rio de Janeiro;-22.9259539;-43.2487131;0;0
10/06/2019;Rio de Janeiro;-22.8505933;-43.2428936;0;0
10/06/2019;Rio de Janeiro;-22.8229118;-43.3767869;0;0
10/06/2019;Rio de Janeiro;-22.9441667;-43.2408333;0;0
10/06/2019;Rio de Janeiro;-22.9441667;-43.2408333;0;0
10/06/2019;Rio de Janeiro;-22.8786524;-43.4285172;0;0
10/06/2019;Belford Roxo;-22.740366;-43.352466;0;0
10/06/2019;Itaguaí;-22.8631923;-43.7779091;0;0
10/06/2019;Rio de Janeiro;-22.8380145;-43.2866041;0;0
11/06/2019;Rio de Janeiro;-22.8505384;-43.2429343;0;0
11/06/2019;São Gonçalo;-22.835401;-43.0567452;0;0
11/06/2019;Rio de Janeiro;-22.9135675;-43.2556792;0;0
11/06/2019;São Gonçalo;-22.7815204;-43.0242287;0;0
11/06/2019;Rio de Janeiro;-22.9410232;-43.382807;0;0
11/06/2019;Rio de Janeiro;-22.8436111;-43.2936111;0;0
11/06/2019;Rio de Janeiro;-22.8624341;-43.2748755;0;0
11/06/2019;Rio de Janeiro;-22.8613778;-43.495223;0;0
11/06/2019;Rio de Janeiro;-22.8230742;-43.3861426;0;0
11/06/2019;Duque de Caxias;-22.7878983;-43.2974671;0;0
11/06/2019;Rio de Janeiro;-22.8436111;-43.2936111;0;0
11/06/2019;Rio de Janeiro;-22.8436111;-43.2936111;0;0
11/06/2019;Rio de Janeiro;-22.9939022;-43.2358343;0;0
11/06/2019;Rio de Janeiro;-22.834677;-43.379716;0;0
11/06/2019;São Gonçalo;-22.8117342;-43.0532493;0;0
11/06/2019;São Gonçalo;-22.8495085;-43.0769276;1;0
11/06/2019;Duque de Caxias;-22.7908045;-43.3260576;0;0
11/06/2019;Rio de Janeiro;-22.846059;-43.281899;0;0
11/06/2019;Duque de Caxias;-22.6457823;-43.2735082;0;0
11/06/2019;Rio de Janeiro;-22.8627778;-43.3152778;0;0
11/06/2019;Rio de Janeiro;-22.8674795;-43.2360836;0;0
11/06/2019;Rio de Janeiro;-22.8472161;-43.2754407;2;0
11/06/2019;Belford Roxo;-22.73345;-43.366996;0;0
11/06/2019;Rio de Janeiro;-22.863661;-43.311145;0;0
11/06/2019;Rio de Janeiro;-22.8358488;-43.3920928;0;0
11/06/2019;Rio de Janeiro;-22.823181;-43.3594717;0;0
11/06/2019;Rio de Janeiro;-22.8489764;-43.2814215;0;0
10/06/2019;Rio de Janeiro;-22.9683529;-43.6216275;0;0
11/06/2019;Japeri;-22.644095;-43.651564;1;0
11/06/2019;Rio de Janeiro;-22.9197222;-43.2827778;0;0
11/06/2019;Niterói;-22.884341;-43.081452;2;0
11/06/2019;Belford Roxo;-22.7336414;-43.3660642;0;0
12/06/2019;Rio de Janeiro;-22.951901;-43.354731;1;0
12/06/2019;Rio de Janeiro;-22.8690285;-43.2376882;1;0
12/06/2019;Rio de Janeiro;-22.9356777;-43.2033453;0;0
12/06/2019;Belford Roxo;-22.733603;-43.365362;0;0
12/06/2019;Rio de Janeiro;-22.947112;-43.366371;0;0
12/06/2019;Rio de Janeiro;-22.8552714;-43.242187799999996;0;0
12/06/2019;Niterói;-22.8981538;-43.1174599;1;0
12/06/2019;Rio de Janeiro;-22.8388125;-43.2950253;0;0
10/06/2019;São Gonçalo;-22.82749;-42.9744137;1;0
12/06/2019;Rio de Janeiro;-22.8249413;-43.3444695;0;0
12/06/2019;Rio de Janeiro;-22.869279;-43.237609;0;0
12/06/2019;Rio de Janeiro;-22.8559808;-43.2442351;0;0
12/06/2019;Belford Roxo;-22.7564957;-43.351358;0;0
12/06/2019;Rio de Janeiro;-22.8763889;-43.3033333;0;0
12/06/2019;Rio de Janeiro;-22.9465479;-43.3697197;0;0
12/06/2019;Rio de Janeiro;-22.8553516;-43.2422473;0;0
12/06/2019;Rio de Janeiro;-22.8613778;-43.495223;0;0
12/06/2019;Queimados;-22.7144102;-43.5579307;0;0
12/06/2019;Rio de Janeiro;-22.8473512;-43.2840744;0;0
12/06/2019;Rio de Janeiro;-22.8553578;-43.244551;0;0
12/06/2019;Rio de Janeiro;-22.8593331;-43.2754759;0;0
12/06/2019;Rio de Janeiro;-22.8936111;-43.3163889;0;0
12/06/2019;Rio de Janeiro;-22.8473512;-43.2840744;0;0
12/06/2019;Rio de Janeiro;-22.8551501;-43.2446281;0;0
12/06/2019;Niterói;-22.885056;-43.106815;0;0
12/06/2019;Rio de Janeiro;-22.8429787;-43.2938186;0;0
12/06/2019;Rio de Janeiro;-22.8460739;-43.2965516;0;0
12/06/2019;Queimados;-22.710278;-43.551024;0;0
12/06/2019;Rio de Janeiro;-22.947288;-43.366493;0;0
12/06/2019;Niterói;-22.8989571;-43.1193031;0;0
12/06/2019;Rio de Janeiro;-22.8568696;-43.2428977;0;0
12/06/2019;Rio de Janeiro;-22.8646137;-43.3621545;0;0
13/06/2019;Rio de Janeiro;-22.8304806;-43.3016459;0;0
13/06/2019;Rio de Janeiro;-22.9451439;-43.3638365;0;0
13/06/2019;Rio de Janeiro;-22.8533587;-43.3383604;0;0
13/06/2019;Rio de Janeiro;-22.8436111;-43.2936111;0;0
13/06/2019;Rio de Janeiro;-22.9395041;-43.2515359;0;0
13/06/2019;Belford Roxo;-22.751594;-43.401197;0;0
13/06/2019;Belford Roxo;-22.7557823;-43.4039216;3;0
13/06/2019;Rio de Janeiro;-22.834677;-43.379716;0;0
13/06/2019;Rio de Janeiro;-22.8311384;-43.3506033;0;0
13/06/2019;Belford Roxo;-22.7399515;-43.3355012;0;0
13/06/2019;Duque de Caxias;-22.7778982;-43.3215539;0;0
12/06/2019;Niterói;-22.8856366;-43.1065281;0;0
13/06/2019;Nova Iguaçu;-22.8193727;-43.5937064;0;0
13/06/2019;Rio de Janeiro;-22.9939022;-43.2358343;0;0
12/06/2019;Rio de Janeiro;-22.9903874;-43.4315403;0;1
13/06/2019;Rio de Janeiro;-22.8550861;-43.3185442;0;0
13/06/2019;Rio de Janeiro;-22.8627778;-43.3152778;0;0
13/06/2019;Rio de Janeiro;-22.9384852;-43.2516233;0;0
13/06/2019;São João de Meriti;-22.7722418;-43.3606712;1;0
13/06/2019;São Gonçalo;-22.8464918;-43.0599554;2;0
13/06/2019;Rio de Janeiro;-22.8021232;-43.1898714;0;0
13/06/2019;Belford Roxo;-22.756625;-43.351391;0;0
13/06/2019;Rio de Janeiro;-22.9879841;-43.2479825;0;0
13/06/2019;São João de Meriti;-22.8086246;-43.3861683;0;0
13/06/2019;Rio de Janeiro;-22.8753381;-43.339428;0;0
13/06/2019;Duque de Caxias;-22.6260201;-43.2107186;0;0
13/06/2019;São João de Meriti;-22.779643;-43.337915100000004;0;0
13/06/2019;Itaguaí;-22.8631923;-43.7779091;0;0
13/06/2019;Rio de Janeiro;-22.8217987;-43.3986245;0;0
13/06/2019;São João de Meriti;-22.7986548;-43.3971649;0;0
13/06/2019;Duque de Caxias;-22.617558;-43.2061884;0;0
13/06/2019;Rio de Janeiro;-22.9442116;-43.3678663;0;0
14/06/2019;Rio de Janeiro;-22.8556488;-43.2421736;0;0
13/06/2019;São Gonçalo;-22.8499363;-43.0771543;1;0
14/06/2019;Rio de Janeiro;-22.8246493;-43.3727275;0;0
14/06/2019;Rio de Janeiro;-22.8595673;-43.4917482;0;0
14/06/2019;Rio de Janeiro;-22.8627778;-43.3152778;0;0
14/06/2019;Rio de Janeiro;-22.869868;-43.31098;0;0
14/06/2019;Rio de Janeiro;-22.863617;-43.2791188;0;0
14/06/2019;Rio de Janeiro;-22.9395041;-43.2515359;0;0
14/06/2019;Rio de Janeiro;-22.8658549;-43.2764278;0;0
14/06/2019;Belford Roxo;-22.7507013;-43.3745743;0;0
13/06/2019;Rio de Janeiro;-22.9347222;-43.2047222;0;0
14/06/2019;São Gonçalo;-22.8292095;-43.0660258;0;0
14/06/2019;Belford Roxo;-22.7564957;-43.351358;0;0
14/06/2019;São Gonçalo;-22.8223942;-42.9985168;0;0
14/06/2019;Rio de Janeiro;-22.9293995;-43.25311;0;0
14/06/2019;Belford Roxo;-22.7564957;-43.351358;0;0
14/06/2019;Rio de Janeiro;-22.9049333;-43.1908134;0;0
14/06/2019;Rio de Janeiro;-22.9465479;-43.3697197;0;0
14/06/2019;Mesquita;-22.782881;-43.427864;0;0
14/06/2019;Itaguaí;-22.860276;-43.774996;0;0
14/06/2019;São Gonçalo;-22.7952345;-43.0207043;0;0
14/06/2019;Rio de Janeiro;-22.8981085;-43.2698794;0;0
14/06/2019;Rio de Janeiro;-22.8229118;-43.3767869;0;0
15/06/2019;São Gonçalo;-22.7952345;-43.0207043;0;0
15/06/2019;Belford Roxo;-22.750837;-43.37468;0;0
15/06/2019;Rio de Janeiro;-22.8679549;-43.3171589;0;0
15/06/2019;São João de Meriti;-22.810612;-43.378671;0;0
15/06/2019;Rio de Janeiro;-22.8694071;-43.4790849;0;0
15/06/2019;São Gonçalo;-22.860222;-43.032505;0;0
14/06/2019;Duque de Caxias;-22.791811;-43.3015835;0;0
15/06/2019;Rio de Janeiro;-22.856292;-43.48988;0;0
15/06/2019;Rio de Janeiro;-22.9928762;-43.2374846;0;0
14/06/2019;Nova Iguaçu;-22.7614729;-43.5150161;1;0
15/06/2019;Rio de Janeiro;-22.947321;-43.1943601;0;0
15/06/2019;Rio de Janeiro;-22.8456304;-43.2976538;0;0
15/06/2019;Rio de Janeiro;-22.905568;-43.3081672;0;0
15/06/2019;Rio de Janeiro;-22.9223401;-43.1922501;0;0
15/06/2019;Rio de Janeiro;-22.820226;-43.293957;0;0
15/06/2019;Rio de Janeiro;-22.9214951;-43.1929035;1;0
15/06/2019;Rio de Janeiro;-22.9965886;-43.2460678;1;0
15/06/2019;Mesquita;-22.8065811;-43.4379884;0;0
15/06/2019;Queimados;-22.717249;-43.5578519;0;0
15/06/2019;Belford Roxo;-22.7564957;-43.351358;0;0
15/06/2019;Rio de Janeiro;-22.8438243;-43.3564595;0;0
15/06/2019;Rio de Janeiro;-22.9078627;-43.2659281;0;0
15/06/2019;São Gonçalo;-22.8214957;-43.0570045;1;0
15/06/2019;São João de Meriti;-22.785176;-43.371127;0;0
15/06/2019;Rio de Janeiro;-22.9939022;-43.2358343;0;0
15/06/2019;São Gonçalo;-22.7921669;-42.9997977;0;0
15/06/2019;Niterói;-22.8856366;-43.1065281;0;0
16/06/2019;Rio de Janeiro;-22.8472161;-43.2754407;0;0
16/06/2019;Rio de Janeiro;-22.896173;-43.3215519;0;0
15/06/2019;Nova Iguaçu;-22.7561319;-43.4607419;0;0
16/06/2019;São Gonçalo;-22.835891;-42.991026;0;0
16/06/2019;Rio de Janeiro;-22.9939022;-43.2358343;0;0
16/06/2019;Rio de Janeiro;-22.8686447;-43.3173943;0;0
16/06/2019;Rio de Janeiro;-22.8627778;-43.3152778;0;0
16/06/2019;Niterói;-22.9081445;-43.0619818;1;0
16/06/2019;Belford Roxo;-22.706547;-43.338983999999996;0;0
16/06/2019;Rio de Janeiro;-22.9223401;-43.1922501;1;0
16/06/2019;Rio de Janeiro;-22.9052507;-43.2340127;0;0
16/06/2019;Rio de Janeiro;-22.8920063;-43.4274927;0;0
16/06/2019;Rio de Janeiro;-22.9052266;-43.2348137;1;0
16/06/2019;Rio de Janeiro;-22.8429787;-43.2938186;0;0
16/06/2019;Belford Roxo;-22.705877;-43.340637;0;0
16/06/2019;Rio de Janeiro;-22.9879841;-43.2479825;0;0
16/06/2019;Rio de Janeiro;-22.8230865;-43.2831569;0;0
16/06/2019;Rio de Janeiro;-22.8429787;-43.2938186;0;1
16/06/2019;Rio de Janeiro;-22.8961141;-43.4777639;0;0
16/06/2019;Rio de Janeiro;-22.943603;-43.241073;0;0
16/06/2019;Rio de Janeiro;-22.9083192;-43.2330991;0;0
16/06/2019;Rio de Janeiro;-22.8963277;-43.479005;0;0
16/06/2019;Rio de Janeiro;-22.8604006;-43.4884116;0;0
16/06/2019;Rio de Janeiro;-22.895398;-43.475532;0;0
16/06/2019;Rio de Janeiro;-22.8604006;-43.4884116;0;0
16/06/2019;São João de Meriti;-22.7907664;-43.3699364;0;0
17/06/2019;Rio de Janeiro;-22.8563684;-43.4898289;0;0
17/06/2019;Rio de Janeiro;-22.9192107;-43.198104;0;0
17/06/2019;Rio de Janeiro;-22.847309;-43.285511;0;0
17/06/2019;Duque de Caxias;-22.7711492;-43.2913576;0;1
17/06/2019;Rio de Janeiro;-22.8675722;-43.3252865;0;0
17/06/2019;Rio de Janeiro;-22.8648843;-43.285858;0;0
17/06/2019;Rio de Janeiro;-22.8517274;-43.2882225;0;0
17/06/2019;Rio de Janeiro;-22.8473512;-43.2840744;0;0
16/06/2019;Rio de Janeiro;-22.9128005;-43.3867145;0;0
17/06/2019;Rio de Janeiro;-22.8961141;-43.4777639;0;0
17/06/2019;Belford Roxo;-22.7502064;-43.37523;0;0
17/06/2019;Queimados;-22.717249;-43.5578519;0;1
17/06/2019;São Gonçalo;-22.84698;-43.071382;0;0
17/06/2019;Itaboraí;-22.7509862;-42.9601155;0;0
17/06/2019;Rio de Janeiro;-22.8603523;-43.4886467;0;0
17/06/2019;Rio de Janeiro;-22.8936373;-43.2474624;0;0
17/06/2019;Rio de Janeiro;-22.8796092;-43.2542528;0;0
17/06/2019;São João de Meriti;-22.7742268;-43.3509514;0;0
17/06/2019;Rio de Janeiro;-22.8640669;-43.3359107;0;0
17/06/2019;Rio de Janeiro;-22.8604006;-43.4884116;0;0
16/06/2019;Nova Iguaçu;-22.7604868;-43.4476234;1;0
18/06/2019;Rio de Janeiro;-22.9052507;-43.2340127;0;0
18/06/2019;Rio de Janeiro;-22.8613778;-43.495223;2;0
18/06/2019;São Gonçalo;-22.8996941;-42.9778823;0;0
18/06/2019;Duque de Caxias;-22.79693;-43.289741;3;0
18/06/2019;Niterói;-22.9242562;-43.0602705;0;0
18/06/2019;Rio de Janeiro;-22.8285759;-43.4099496;0;0
18/06/2019;Rio de Janeiro;-22.8675281;-43.3444567;0;0
18/06/2019;Rio de Janeiro;-22.9480397;-43.1940578;0;0
18/06/2019;Rio de Janeiro;-22.8431118;-43.2762054;0;0
18/06/2019;Rio de Janeiro;-22.8463683;-43.2813632;0;0
18/06/2019;Rio de Janeiro;-22.8718566;-43.3355381;0;0
18/06/2019;Rio de Janeiro;-22.883501;-43.270756;0;0
18/06/2019;São Gonçalo;-22.824457;-42.9690171;0;0
18/06/2019;Niterói;-22.9142079;-43.0481255;0;0
18/06/2019;Niterói;-22.9098476;-43.0880611;0;0
18/06/2019;Maricá;-22.9287272;-42.8165051;1;0
18/06/2019;Rio de Janeiro;-22.901158;-43.267297;0;0
18/06/2019;Nova Iguaçu;-22.7601385;-43.487348;0;0
19/06/2019;Rio de Janeiro;-22.856358;-43.490023;0;0
19/06/2019;Rio de Janeiro;-22.9395041;-43.2515359;0;0
19/06/2019;Rio de Janeiro;-22.9046406;-43.5629116;0;0
19/06/2019;Niterói;-22.8858975;-43.1152211;0;0
19/06/2019;Rio de Janeiro;-22.8686447;-43.3173943;0;0
19/06/2019;São João de Meriti;-22.7710625;-43.3623585;0;0
19/06/2019;Rio de Janeiro;-22.8604006;-43.4884116;0;0
18/06/2019;Niterói;-22.9030844;-43.0929133;1;0
19/06/2019;Rio de Janeiro;-22.9003269;-43.1950902;0;0
19/06/2019;Rio de Janeiro;-22.879962;-43.50134;1;0
19/06/2019;Rio de Janeiro;-22.8806087;-43.2722272;0;0
19/06/2019;Rio de Janeiro;-22.8694071;-43.4790849;0;0
19/06/2019;Niterói;-22.8856366;-43.1065281;0;0
19/06/2019;Rio de Janeiro;-22.8524903;-43.3424532;0;0
19/06/2019;Mesquita;-22.8021215;-43.439749;0;0
19/06/2019;Rio de Janeiro;-22.8604006;-43.4884116;0;0
19/06/2019;Duque de Caxias;-22.7878983;-43.2974671;0;0
19/06/2019;Rio de Janeiro;-22.9465479;-43.3697197;0;0
19/06/2019;Rio de Janeiro;-22.8799105;-43.2263825;0;0
19/06/2019;Itaboraí;-22.7503033;-42.8501782;0;0
20/06/2019;Magé;-22.656602200000002;-43.0398345;0;0
20/06/2019;Belford Roxo;-22.7507013;-43.3745743;0;0
20/06/2019;Rio de Janeiro;-22.8443491;-43.3232005;0;0
20/06/2019;São Gonçalo;-22.7806885;-43.0236894;0;0
20/06/2019;Rio de Janeiro;-22.8875893;-43.2527367;0;0
19/06/2019;São Gonçalo;-22.8309545;-43.0407077;0;0
20/06/2019;Rio de Janeiro;-22.8216121;-43.3986545;0;0
19/06/2019;Rio de Janeiro;-22.8599749;-43.3698936;1;0
20/06/2019;São Gonçalo;-22.8331843;-43.0401999;0;0
20/06/2019;Belford Roxo;-22.751594;-43.401197;1;0
20/06/2019;Rio de Janeiro;-22.8254165;-43.3962056;1;0
20/06/2019;Belford Roxo;-22.7375441;-43.3987237;1;0
20/06/2019;Mesquita;-22.784504599999998;-43.4223276;0;0
20/06/2019;Rio de Janeiro;-22.9799415;-43.1950331;0;0
20/06/2019;Duque de Caxias;-22.74886;-43.298784;0;0
20/06/2019;Rio de Janeiro;-22.8234412;-43.2959357;0;0
20/06/2019;Rio de Janeiro;-22.823181;-43.3594717;0;0
21/06/2019;Niterói;-22.9106431;-43.1005987;0;0
21/06/2019;Rio de Janeiro;-22.8694071;-43.4790849;0;0
21/06/2019;Rio de Janeiro;-22.8472161;-43.2754407;0;0
21/06/2019;Rio de Janeiro;-22.9205769;-43.2086806;0;0
21/06/2019;São Gonçalo;-22.7815185;-43.024202;1;0
21/06/2019;Rio de Janeiro;-22.823181;-43.3594717;0;0
21/06/2019;Mesquita;-22.7834695;-43.4175209;0;0
21/06/2019;Nova Iguaçu;-22.8160405;-43.5937192;0;0
21/06/2019;Niterói;-22.8833917;-43.0225996;0;0
21/06/2019;Rio de Janeiro;-22.8961141;-43.4777639;0;0
21/06/2019;Nova Iguaçu;-22.7580825;-43.4486002;0;0
21/06/2019;Niterói;-22.8851196;-43.1055695;0;0
21/06/2019;Rio de Janeiro;-22.8422924;-43.3735841;0;0
21/06/2019;Rio de Janeiro;-22.9505665;-43.3615253;0;0
21/06/2019;Belford Roxo;-22.7399515;-43.3355012;0;0
21/06/2019;Niterói;-22.8851196;-43.1055695;0;0
21/06/2019;Rio de Janeiro;-22.8996549;-43.2858126;0;0
22/06/2019;Rio de Janeiro;-22.8654866;-43.2619815;0;0
22/06/2019;Rio de Janeiro;-22.873345;-43.330255;0;0
22/06/2019;Rio de Janeiro;-22.8453344;-43.3558285;0;0
22/06/2019;Rio de Janeiro;-22.9354287;-43.186507;0;0
22/06/2019;Niterói;-22.8851196;-43.1055695;0;0
22/06/2019;Rio de Janeiro;-22.9879841;-43.2479825;0;0
22/06/2019;Rio de Janeiro;-22.8725334;-43.3363639;0;0
22/06/2019;Rio de Janeiro;-22.8581095;-43.4875308;0;0
22/06/2019;Niterói;-22.8882102;-43.0644088;0;0
22/06/2019;Rio de Janeiro;-22.8888633;-43.3190536;0;0
22/06/2019;Duque de Caxias;-22.7553889;-43.2848133;0;0
22/06/2019;Rio de Janeiro;-22.8799105;-43.2263825;0;0
22/06/2019;Belford Roxo;-22.733347;-43.367073;0;0
22/06/2019;Rio de Janeiro;-22.8622012;-43.2638393;0;0
22/06/2019;Rio de Janeiro;-22.8738066;-43.2508498;0;0
22/06/2019;Niterói;-22.9106431;-43.1005987;0;0
22/06/2019;Rio de Janeiro;-22.8667128;-43.3345624;0;0
22/06/2019;Rio de Janeiro;-22.8648938;-43.2623787;0;0
22/06/2019;Rio de Janeiro;-22.8849004;-43.3139367;0;0
22/06/2019;Rio de Janeiro;-22.8718566;-43.3355381;0;0
22/06/2019;Nova Iguaçu;-22.7658566;-43.4403323;0;0
23/06/2019;Rio de Janeiro;-22.8599749;-43.3698936;0;0
23/06/2019;Rio de Janeiro;-22.8694071;-43.4790849;0;0
23/06/2019;São Gonçalo;-22.8499363;-43.0771543;1;0
23/06/2019;São Gonçalo;-22.8201441;-43.004599;0;0
23/06/2019;Rio de Janeiro;-22.8919859;-43.279967;0;0
23/06/2019;Rio de Janeiro;-22.8961141;-43.4777639;0;0
